web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1727116434-171","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=6","","","CHF 2’316.–","","4.5 Zimmer, 90m², CHF 2’316.– Frauenfelderstrasse 76, 8404 Winterthur4.5-Zimmer-Wohnung mit Balkon In Oberwinterthur vermieten wir per 1. November 2024 oder nach Vereinbarung eine schöne, sanierte 4.5-Zimmer-Wohnung im 2. Obergeschoss (mit Lift).Die Küche verfügt über einen Kühlschrank mit grossem Gefrierfach, einen Glaskeramikherd und einen Geschirrspüler. Das Wohn- und die Schlafzimmer sind mit Eichenparkett, Küche und Bad mit Plattenboden ausgestattet.Ein Kellerabteil gehört ebenfalls zur Wohnung. Ein Garagenplatz kann für Fr. 120.00/Mt. dazu gemietet werden.Für eine Besichtigung melden Sie sich bitte direkt beim aktuellen Mieter Herr Pricope 076 776 14 57."
"1727116434-172","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=6","","","","4.5-Zimmer-Wohnung mit Balkon","4.5 Zimmer, 90m², CHF 2’316.– Frauenfelderstrasse 76, 8404 Winterthur4.5-Zimmer-Wohnung mit Balkon In Oberwinterthur vermieten wir per 1. November 2024 oder nach Vereinbarung eine schöne, sanierte 4.5-Zimmer-Wohnung im 2. Obergeschoss (mit Lift).Die Küche verfügt über einen Kühlschrank mit grossem Gefrierfach, einen Glaskeramikherd und einen Geschirrspüler. Das Wohn- und die Schlafzimmer sind mit Eichenparkett, Küche und Bad mit Plattenboden ausgestattet.Ein Kellerabteil gehört ebenfalls zur Wohnung. Ein Garagenplatz kann für Fr. 120.00/Mt. dazu gemietet werden.Für eine Besichtigung melden Sie sich bitte direkt beim aktuellen Mieter Herr Pricope 076 776 14 57."
"1727116434-173","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=6","4 Zimmer, 92m², CHF 2’450.–","","","","4 Zimmer, 92m², CHF 2’450.– Waldeggweg 7a, 8400 WinterthurRuhige, helle 4-Zimmer-Wohnung nähe Naherholungsgebiet Per 1. Oktober 2024 vermieten wir in Winterthur wir eine familienfreundliche, grosszügige 4-Zimmer-Wohnung mit grossem Balkon an ruhiger und sonniger Lage. Die ganze Wohnung verfügt über: • Neue Bodenbeläge in alle Räumen ausser Badezimmer und Küche • Küche mit Glaskeramikherd, Backofen und Geschirrspüler • Badezimmer mit Badewanne und Fenster • Sep. WC • Korridor mit praktischen Einbauschränken • Sonniger Balkon • Keller- und Estrichabteil Im Untergeschoss stehen den Hausbewohnern eine Waschküche mit Waschmaschine und Tumbler zur Verfügung. In wenigen Gehminuten ist die Bushaltestelle Waldegg zu erreichen. Das Einkaufszentrum Deutweg mit diversen Einkaufsmöglichkeiten liegt in unmittelbarer Nähe. Eine Garagenbox direkt bei der Liegenschaft kann für CHF 160.00/Monat dazugemietet werden. Sind Sie interessiert?Wir freuen uns über Ihre Kontaktaufnahme. Die Fotos stammen von einer Vergleichswohnung. Weitere Objekte finden Sie unter www.bodag.ch."
"1727116434-174","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=6","","Waldeggweg 7a, 8400 Winterthur","","","4 Zimmer, 92m², CHF 2’450.– Waldeggweg 7a, 8400 WinterthurRuhige, helle 4-Zimmer-Wohnung nähe Naherholungsgebiet Per 1. Oktober 2024 vermieten wir in Winterthur wir eine familienfreundliche, grosszügige 4-Zimmer-Wohnung mit grossem Balkon an ruhiger und sonniger Lage. Die ganze Wohnung verfügt über: • Neue Bodenbeläge in alle Räumen ausser Badezimmer und Küche • Küche mit Glaskeramikherd, Backofen und Geschirrspüler • Badezimmer mit Badewanne und Fenster • Sep. WC • Korridor mit praktischen Einbauschränken • Sonniger Balkon • Keller- und Estrichabteil Im Untergeschoss stehen den Hausbewohnern eine Waschküche mit Waschmaschine und Tumbler zur Verfügung. In wenigen Gehminuten ist die Bushaltestelle Waldegg zu erreichen. Das Einkaufszentrum Deutweg mit diversen Einkaufsmöglichkeiten liegt in unmittelbarer Nähe. Eine Garagenbox direkt bei der Liegenschaft kann für CHF 160.00/Monat dazugemietet werden. Sind Sie interessiert?Wir freuen uns über Ihre Kontaktaufnahme. Die Fotos stammen von einer Vergleichswohnung. Weitere Objekte finden Sie unter www.bodag.ch."
"1727116434-175","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=6","","","CHF 2’450.–","","4 Zimmer, 92m², CHF 2’450.– Waldeggweg 7a, 8400 WinterthurRuhige, helle 4-Zimmer-Wohnung nähe Naherholungsgebiet Per 1. Oktober 2024 vermieten wir in Winterthur wir eine familienfreundliche, grosszügige 4-Zimmer-Wohnung mit grossem Balkon an ruhiger und sonniger Lage. Die ganze Wohnung verfügt über: • Neue Bodenbeläge in alle Räumen ausser Badezimmer und Küche • Küche mit Glaskeramikherd, Backofen und Geschirrspüler • Badezimmer mit Badewanne und Fenster • Sep. WC • Korridor mit praktischen Einbauschränken • Sonniger Balkon • Keller- und Estrichabteil Im Untergeschoss stehen den Hausbewohnern eine Waschküche mit Waschmaschine und Tumbler zur Verfügung. In wenigen Gehminuten ist die Bushaltestelle Waldegg zu erreichen. Das Einkaufszentrum Deutweg mit diversen Einkaufsmöglichkeiten liegt in unmittelbarer Nähe. Eine Garagenbox direkt bei der Liegenschaft kann für CHF 160.00/Monat dazugemietet werden. Sind Sie interessiert?Wir freuen uns über Ihre Kontaktaufnahme. Die Fotos stammen von einer Vergleichswohnung. Weitere Objekte finden Sie unter www.bodag.ch."
"1727116434-176","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=6","","","","Ruhige, helle 4-Zimmer-Wohnung nähe Naherholungsgebiet","4 Zimmer, 92m², CHF 2’450.– Waldeggweg 7a, 8400 WinterthurRuhige, helle 4-Zimmer-Wohnung nähe Naherholungsgebiet Per 1. Oktober 2024 vermieten wir in Winterthur wir eine familienfreundliche, grosszügige 4-Zimmer-Wohnung mit grossem Balkon an ruhiger und sonniger Lage. Die ganze Wohnung verfügt über: • Neue Bodenbeläge in alle Räumen ausser Badezimmer und Küche • Küche mit Glaskeramikherd, Backofen und Geschirrspüler • Badezimmer mit Badewanne und Fenster • Sep. WC • Korridor mit praktischen Einbauschränken • Sonniger Balkon • Keller- und Estrichabteil Im Untergeschoss stehen den Hausbewohnern eine Waschküche mit Waschmaschine und Tumbler zur Verfügung. In wenigen Gehminuten ist die Bushaltestelle Waldegg zu erreichen. Das Einkaufszentrum Deutweg mit diversen Einkaufsmöglichkeiten liegt in unmittelbarer Nähe. Eine Garagenbox direkt bei der Liegenschaft kann für CHF 160.00/Monat dazugemietet werden. Sind Sie interessiert?Wir freuen uns über Ihre Kontaktaufnahme. Die Fotos stammen von einer Vergleichswohnung. Weitere Objekte finden Sie unter www.bodag.ch."
"1727116442-177","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","2.5 Zimmer, 58m², CHF 1’810.–","","","","2.5 Zimmer, 58m², CHF 1’810.– Kehlhof 2, 8409 WinterthurErstbezug  Loftwohnungen mit grosszügigen Balkonen in Gewerbegebäude Im alten Dorfkern von Winterthur-Hegi entstehen 2.5 Zimmer Loft-Wohnungen in bestehendem Gewerbegebäude.Sonnige helle Wohnung an zentraler Lage.Grosszügiger Grundriss mit Raumhöhe 3.50 Meter.Gedeckter Balkon nach Süd/West 10 m2.Eingang mit Wandschränken / moderne Küche mit Bar und Geschirrwaschmaschine / Wohnzimmer 24 m2 / Zimmer 15 m2 / Abstellraum 5.6 m2.Bodenbeläge: graue Keramikplatten und Eichenparkett.Bodenheizung und Radiatoren (Fernwärme von Holzschnitzelheizung).Miete Autoabstellplatz Fr. 60.-/Monat möglich.Gut mit öffentlichen Verkehrsmittel erschlossen.Hunde sind nicht erlaubt.Interessiert? Wir freuen uns auf Ihren Anruf oder E-Mail."
"1727116442-178","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","Kehlhof 2, 8409 Winterthur","","","2.5 Zimmer, 58m², CHF 1’810.– Kehlhof 2, 8409 WinterthurErstbezug  Loftwohnungen mit grosszügigen Balkonen in Gewerbegebäude Im alten Dorfkern von Winterthur-Hegi entstehen 2.5 Zimmer Loft-Wohnungen in bestehendem Gewerbegebäude.Sonnige helle Wohnung an zentraler Lage.Grosszügiger Grundriss mit Raumhöhe 3.50 Meter.Gedeckter Balkon nach Süd/West 10 m2.Eingang mit Wandschränken / moderne Küche mit Bar und Geschirrwaschmaschine / Wohnzimmer 24 m2 / Zimmer 15 m2 / Abstellraum 5.6 m2.Bodenbeläge: graue Keramikplatten und Eichenparkett.Bodenheizung und Radiatoren (Fernwärme von Holzschnitzelheizung).Miete Autoabstellplatz Fr. 60.-/Monat möglich.Gut mit öffentlichen Verkehrsmittel erschlossen.Hunde sind nicht erlaubt.Interessiert? Wir freuen uns auf Ihren Anruf oder E-Mail."
"1727116442-179","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","CHF 1’810.–","","2.5 Zimmer, 58m², CHF 1’810.– Kehlhof 2, 8409 WinterthurErstbezug  Loftwohnungen mit grosszügigen Balkonen in Gewerbegebäude Im alten Dorfkern von Winterthur-Hegi entstehen 2.5 Zimmer Loft-Wohnungen in bestehendem Gewerbegebäude.Sonnige helle Wohnung an zentraler Lage.Grosszügiger Grundriss mit Raumhöhe 3.50 Meter.Gedeckter Balkon nach Süd/West 10 m2.Eingang mit Wandschränken / moderne Küche mit Bar und Geschirrwaschmaschine / Wohnzimmer 24 m2 / Zimmer 15 m2 / Abstellraum 5.6 m2.Bodenbeläge: graue Keramikplatten und Eichenparkett.Bodenheizung und Radiatoren (Fernwärme von Holzschnitzelheizung).Miete Autoabstellplatz Fr. 60.-/Monat möglich.Gut mit öffentlichen Verkehrsmittel erschlossen.Hunde sind nicht erlaubt.Interessiert? Wir freuen uns auf Ihren Anruf oder E-Mail."
"1727116442-180","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","","Erstbezug  Loftwohnungen mit grosszügigen Balkonen in Gewerbegebäude","2.5 Zimmer, 58m², CHF 1’810.– Kehlhof 2, 8409 WinterthurErstbezug  Loftwohnungen mit grosszügigen Balkonen in Gewerbegebäude Im alten Dorfkern von Winterthur-Hegi entstehen 2.5 Zimmer Loft-Wohnungen in bestehendem Gewerbegebäude.Sonnige helle Wohnung an zentraler Lage.Grosszügiger Grundriss mit Raumhöhe 3.50 Meter.Gedeckter Balkon nach Süd/West 10 m2.Eingang mit Wandschränken / moderne Küche mit Bar und Geschirrwaschmaschine / Wohnzimmer 24 m2 / Zimmer 15 m2 / Abstellraum 5.6 m2.Bodenbeläge: graue Keramikplatten und Eichenparkett.Bodenheizung und Radiatoren (Fernwärme von Holzschnitzelheizung).Miete Autoabstellplatz Fr. 60.-/Monat möglich.Gut mit öffentlichen Verkehrsmittel erschlossen.Hunde sind nicht erlaubt.Interessiert? Wir freuen uns auf Ihren Anruf oder E-Mail."
"1727116442-181","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","1.5 Zimmer, 39m², CHF 1’970.–","","","","1.5 Zimmer, 39m², CHF 1’970.– Marktgasse 23, 8400 WinterthurModerne 1.5-Zimmerwohnung mit Loggia in der Marktgasse Per 01. Oktober 2024 vermieten wir eine helle und modern ausgebaute 1.5-Zimmer Altstadtwohnung direkt an der Marktgasse in Winterthur • Moderne Küche mit Geschirrspüler; Backofen, Induktionsherd, Steinabdeckung • Badezimmer mit Badewanne / Waschtisch / Spiegelschrank • Zimmer mit geöltem Parkett • Reduit mit Einbauschränken / Glasfaseranschluss • Loggia in den ruhigen Hinterhof • Waschmaschine / Tumbler auf Etage Machen Sie eine virtuelle Besichtigung der Wohnung über den entsprechenden Link unter dem Inseratbild!Wir freuen uns auf Ihre Kontaktaufnahme und stehen Ihnen bei Fragen gerne zur Verfügung."
"1727116442-182","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","Marktgasse 23, 8400 Winterthur","","","1.5 Zimmer, 39m², CHF 1’970.– Marktgasse 23, 8400 WinterthurModerne 1.5-Zimmerwohnung mit Loggia in der Marktgasse Per 01. Oktober 2024 vermieten wir eine helle und modern ausgebaute 1.5-Zimmer Altstadtwohnung direkt an der Marktgasse in Winterthur • Moderne Küche mit Geschirrspüler; Backofen, Induktionsherd, Steinabdeckung • Badezimmer mit Badewanne / Waschtisch / Spiegelschrank • Zimmer mit geöltem Parkett • Reduit mit Einbauschränken / Glasfaseranschluss • Loggia in den ruhigen Hinterhof • Waschmaschine / Tumbler auf Etage Machen Sie eine virtuelle Besichtigung der Wohnung über den entsprechenden Link unter dem Inseratbild!Wir freuen uns auf Ihre Kontaktaufnahme und stehen Ihnen bei Fragen gerne zur Verfügung."
"1727116442-183","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","CHF 1’970.–","","1.5 Zimmer, 39m², CHF 1’970.– Marktgasse 23, 8400 WinterthurModerne 1.5-Zimmerwohnung mit Loggia in der Marktgasse Per 01. Oktober 2024 vermieten wir eine helle und modern ausgebaute 1.5-Zimmer Altstadtwohnung direkt an der Marktgasse in Winterthur • Moderne Küche mit Geschirrspüler; Backofen, Induktionsherd, Steinabdeckung • Badezimmer mit Badewanne / Waschtisch / Spiegelschrank • Zimmer mit geöltem Parkett • Reduit mit Einbauschränken / Glasfaseranschluss • Loggia in den ruhigen Hinterhof • Waschmaschine / Tumbler auf Etage Machen Sie eine virtuelle Besichtigung der Wohnung über den entsprechenden Link unter dem Inseratbild!Wir freuen uns auf Ihre Kontaktaufnahme und stehen Ihnen bei Fragen gerne zur Verfügung."
"1727116442-184","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","","Moderne 1.5-Zimmerwohnung mit Loggia in der Marktgasse","1.5 Zimmer, 39m², CHF 1’970.– Marktgasse 23, 8400 WinterthurModerne 1.5-Zimmerwohnung mit Loggia in der Marktgasse Per 01. Oktober 2024 vermieten wir eine helle und modern ausgebaute 1.5-Zimmer Altstadtwohnung direkt an der Marktgasse in Winterthur • Moderne Küche mit Geschirrspüler; Backofen, Induktionsherd, Steinabdeckung • Badezimmer mit Badewanne / Waschtisch / Spiegelschrank • Zimmer mit geöltem Parkett • Reduit mit Einbauschränken / Glasfaseranschluss • Loggia in den ruhigen Hinterhof • Waschmaschine / Tumbler auf Etage Machen Sie eine virtuelle Besichtigung der Wohnung über den entsprechenden Link unter dem Inseratbild!Wir freuen uns auf Ihre Kontaktaufnahme und stehen Ihnen bei Fragen gerne zur Verfügung."
"1727116442-185","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","4.5 Zimmer, 115m², CHF 2’698.–","","","","4.5 Zimmer, 115m², CHF 2’698.– Wydenstrasse 57, 8408 WinterthurWohnerlebnis im Grünen Per 1. November 2024 oder nach Vereinbarung vermieten wir diese grosszügig geschnittene 4.5-Zimmerwohnung mit Parkett in Wohn- und Schlafräumen.Wenige Gehminuten zum Bahnhof Wülflingen (S-41 und Bus Nr. 7), 40 Minuten zum Flughafen Kloten, 12 Gehminuten zum Freibad Wülflingen.Zusätzlich bietet die Wohnung weiteren Komfort:-offene Küche mit Geschirrspüler, Glaskeramikherd, grosser Kühlschrank mit separatem Tiefkühler- eigener Waschturm- Bad mit Badewanne- Dusche- 2 Balkone- Kellerabteil mit Licht und Stromanschluss- Glasfasernetzanschluss Stadtwerk Winterthur und SwisscomDie Hunde- und Katzenhaltung ist NICHT erlaubt.Ein Einstellplatz in der Garage kann für Fr. 140.00 dazu gemietet werden.Besichtigungstermin:16.09.2024, 17.00 - 18.00 Uhr30.09.2024, 17.00 - 18.00 Uhr(bitte bei Lüdin/Fankhauser klingeln)Es handelt sich um Vergleichsbilder aus derselben Liegenschaft im gespiegelten Wohnungstyp."
"1727116442-186","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","Wydenstrasse 57, 8408 Winterthur","","","4.5 Zimmer, 115m², CHF 2’698.– Wydenstrasse 57, 8408 WinterthurWohnerlebnis im Grünen Per 1. November 2024 oder nach Vereinbarung vermieten wir diese grosszügig geschnittene 4.5-Zimmerwohnung mit Parkett in Wohn- und Schlafräumen.Wenige Gehminuten zum Bahnhof Wülflingen (S-41 und Bus Nr. 7), 40 Minuten zum Flughafen Kloten, 12 Gehminuten zum Freibad Wülflingen.Zusätzlich bietet die Wohnung weiteren Komfort:-offene Küche mit Geschirrspüler, Glaskeramikherd, grosser Kühlschrank mit separatem Tiefkühler- eigener Waschturm- Bad mit Badewanne- Dusche- 2 Balkone- Kellerabteil mit Licht und Stromanschluss- Glasfasernetzanschluss Stadtwerk Winterthur und SwisscomDie Hunde- und Katzenhaltung ist NICHT erlaubt.Ein Einstellplatz in der Garage kann für Fr. 140.00 dazu gemietet werden.Besichtigungstermin:16.09.2024, 17.00 - 18.00 Uhr30.09.2024, 17.00 - 18.00 Uhr(bitte bei Lüdin/Fankhauser klingeln)Es handelt sich um Vergleichsbilder aus derselben Liegenschaft im gespiegelten Wohnungstyp."
"1727116442-187","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","CHF 2’698.–","","4.5 Zimmer, 115m², CHF 2’698.– Wydenstrasse 57, 8408 WinterthurWohnerlebnis im Grünen Per 1. November 2024 oder nach Vereinbarung vermieten wir diese grosszügig geschnittene 4.5-Zimmerwohnung mit Parkett in Wohn- und Schlafräumen.Wenige Gehminuten zum Bahnhof Wülflingen (S-41 und Bus Nr. 7), 40 Minuten zum Flughafen Kloten, 12 Gehminuten zum Freibad Wülflingen.Zusätzlich bietet die Wohnung weiteren Komfort:-offene Küche mit Geschirrspüler, Glaskeramikherd, grosser Kühlschrank mit separatem Tiefkühler- eigener Waschturm- Bad mit Badewanne- Dusche- 2 Balkone- Kellerabteil mit Licht und Stromanschluss- Glasfasernetzanschluss Stadtwerk Winterthur und SwisscomDie Hunde- und Katzenhaltung ist NICHT erlaubt.Ein Einstellplatz in der Garage kann für Fr. 140.00 dazu gemietet werden.Besichtigungstermin:16.09.2024, 17.00 - 18.00 Uhr30.09.2024, 17.00 - 18.00 Uhr(bitte bei Lüdin/Fankhauser klingeln)Es handelt sich um Vergleichsbilder aus derselben Liegenschaft im gespiegelten Wohnungstyp."
"1727116442-188","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","","","","Wohnerlebnis im Grünen","4.5 Zimmer, 115m², CHF 2’698.– Wydenstrasse 57, 8408 WinterthurWohnerlebnis im Grünen Per 1. November 2024 oder nach Vereinbarung vermieten wir diese grosszügig geschnittene 4.5-Zimmerwohnung mit Parkett in Wohn- und Schlafräumen.Wenige Gehminuten zum Bahnhof Wülflingen (S-41 und Bus Nr. 7), 40 Minuten zum Flughafen Kloten, 12 Gehminuten zum Freibad Wülflingen.Zusätzlich bietet die Wohnung weiteren Komfort:-offene Küche mit Geschirrspüler, Glaskeramikherd, grosser Kühlschrank mit separatem Tiefkühler- eigener Waschturm- Bad mit Badewanne- Dusche- 2 Balkone- Kellerabteil mit Licht und Stromanschluss- Glasfasernetzanschluss Stadtwerk Winterthur und SwisscomDie Hunde- und Katzenhaltung ist NICHT erlaubt.Ein Einstellplatz in der Garage kann für Fr. 140.00 dazu gemietet werden.Besichtigungstermin:16.09.2024, 17.00 - 18.00 Uhr30.09.2024, 17.00 - 18.00 Uhr(bitte bei Lüdin/Fankhauser klingeln)Es handelt sich um Vergleichsbilder aus derselben Liegenschaft im gespiegelten Wohnungstyp."
"1727116442-189","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=5","2.5 Zimmer, 85m², CHF 1’700.–","","","","2.5 Zimmer, 85m², CHF 1’700.– Zum Hölzli 2, 8405 WinterthurSchöne 2.5-Zimmer Dachwohnung zu vermieten Wir vermieten im wunderschönen Seenquartier von Winterthur eine bequeme 2.5 Zimmer Dachwohnung, ab sofort oder nach Vereinbarung.Die Wohnung befindet sich im 2. Stock. Vor dem Eingangsbereich im Treppenhaus des 2. Stockes findet sich die Garderobe und ein kleines Reduit, geeignet als Stauraum.Über die Treppe gelangt man zu einem kleinen Vorplatz beim Eingangsbereich und von dort aus ins grosse Wohnzimmer und in die anschliessende Küche.In der Küche befindet sich ein Tisch mit zwei Stühlen. Die Küche ist ergonomisch ausgestattet und besitzt ein Glaskeramik Kochfeld, Backofen, Mikrowelle, Geschirrspüler, Kühlschrank, Tiefkühlschrank, Waschbecken und viele Schränke.Das Wohnzimmer hat mehrere Fenster und bietet eine schöne Aussicht. Das Licht ist dimmbar. Es hat einen Stauraum, welcher durch eine Leiter gut erreichbar ist. Zusätzlich ist in einem Schrank ein Zentralstaubsauger eingebaut. Vom Wohnzimmer aus gelangt man in das hintere Zimmer, welches aufgeteilt ist in einen Wohn- und Umkleidebereich. Der Umkleidebereich ist ein begehbarer Kleiderschrank und hat grosse Schiebetüren zum Abschliessen. Das Bad/WC besitzt ein WC, Dusche, Lavabo, Spiegelschrank, Lamellenvorhänge und Waschmaschine mit integriertem Trockner.Die Böden im Wohnbereich sind aus Holzparkett und diejenigen im Badezimmer und Treppenhaus aus Steinplatten. Die fünf Dachfenster haben Tag- und Nachtvorhänge und ein Sonnenschutzgitter ausserhalb. Die Wohnung ist mit einer Zentralstaubsaugeranlage ausgestattet. Das Mietobjekt besitzt LED Lichter.Es gibt keinen Autoabstellplatz und auch wird kein Keller und Estrichabteil vermietet.Das Mietobjekt ist für Einzelpersonen geeignet.Es sind keine Haustiere erlaubt.Der Mietzins beträgt CHF 1700.-Nettomiete: 1450.-Nebenkosten: 250.-Das Winterthurer Quartier Seen besitzt einen eigenen Bahnhof und ist mit der S26 und S11 an Winterthur und das Tösstal angeschlossen. Daneben ist das Winterthurerstadtzentrum mit der Trolleybuslinien zwei und drei verbunden. Der Autoverkehr ist über die Tösstalstrasse erschlossen. Daneben gibt es viele Einkaufs- und Essensmöglichkeiten im Quartier.Bei Interesse kontaktieren Sie uns bitte. Der HEV Winterthur freut sich auf Ihren Anruf unter der Tel. 052 212 67 70 oder Ihre E-Mail auf: vermietung (at) hev-win.ch"
